订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD20170816749333705467003979,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 02:02,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493535443155372616,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 08:19,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493411658480847984,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 16:25,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749355689473623942,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 23:29,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493344278565443371,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/24 07:38,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493556550305156631,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/24 16:14,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493348950496244465,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/25 07:53,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493353736466479758,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/25 20:33,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493354349862249582,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/25 23:19,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493355243933673596,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/26 08:32,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749336225962581199,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/27 15:26,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493363669082647183,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/27 20:50,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493370524410217536,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/28 22:26,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493533103034723743,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/6/29 08:32,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493533093905138306,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/29 09:50,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493546383227858213,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/29 16:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493485941280164362,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/1 14:13,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493853476827670167,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/1 19:32,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493476453234199162,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/2 16:37,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493475920540189332,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/2 17:30,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493454753694867896,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/7 09:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493822333378530535,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/7/7 09:48,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493665404766771365,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/8/20 17:10,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493246313981966476,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/7 16:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930554888765139335,07631,10.0,10.0,30g无穷农场盐_鸡蛋,2017/9/9 16:04,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674931146615544859,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/11 05:02,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493201811753158106,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/17 18:28,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493534514802065609,07631,6.0,6.0,30g无穷农场盐_鸡蛋,2017/9/25 01:11,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493711643667214673,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/25 15:45,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493154148173363944,07631,17.5,17.5,30g无穷农场盐_鸡蛋,2017/9/27 08:23,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493041019225530121,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/28 09:32,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930424114393464071,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/30 15:46,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493386074781329652,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/1 07:41,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493393659701596771,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/10/2 12:26,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749339959002548864,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/3 00:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749341272764477888,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/5 02:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493417767188151587,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/5 17:51,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493419031493035565,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/5 23:35,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493419737211899085,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/6 02:15,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493421191500052443,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/10/6 11:21,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493424049797440679,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/6 14:26,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493429090129380769,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/7 12:28,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493430207132352859,07631,7.5,7.5,30g无穷农场盐_鸡蛋,2017/10/7 15:23,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493431670380504048,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/7 18:20,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493451997041876171,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/10 21:21,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493467642765293801,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/12 12:16,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749385861837506071,07631,8.0,8.0,30g无穷农场盐_鸡蛋,2017/10/14 16:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493499350759295391,07631,7.5,7.5,30g无穷农场盐_鸡蛋,2017/10/14 23:11,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493511309355528155,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/16 08:15,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493526118444177074,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/10/17 21:02,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493539590620504967,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/19 08:03,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493561554631599967,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/21 00:06,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493864994883626339,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/22 16:07,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493580957862130184,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/22 22:59,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493583866308241225,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/23 12:18,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493610936022718355,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/26 12:01,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493629801217274736,07631,7.5,7.5,30g无穷农场盐_鸡蛋,2017/10/27 21:33,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493631781658561259,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/28 02:47,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493651022320063767,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/28 23:19,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493653240398658576,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/10/29 03:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493505092366492268,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/29 13:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493663897629179345,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/29 18:20,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493676842401794866,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/30 10:13,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493678621455020144,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/10/30 12:16,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493186714727082895,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/4 13:08,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493813322269174003,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/4 16:36,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493135054865086365,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/5 15:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930244736120296761,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/6 18:56,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930313068050908632,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/8 09:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930561763908063622,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/12 16:47,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749369979261611467,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/13 09:00,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493904223638477528,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/15 09:08,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749381358898906312,07631,7.5,7.5,30g无穷农场盐_鸡蛋,2017/11/15 14:33,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493799352692053562,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/17 14:33,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493142903200006268,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/18 16:52,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493756977936377799,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/19 09:21,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493829505574860477,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/20 18:44,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493756407602542336,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/2 21:20,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493769023051117984,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/3 20:37,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493771640241945379,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/3 23:39,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493774983010040535,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/4 07:16,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493784276732160363,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/4 16:42,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493784637204116722,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/4 17:03,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493784974984810105,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/12/4 17:29,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493788458081059317,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/4 19:45,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493797196829785031,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/5 10:06,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493803176851922778,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/5 19:19,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749356459813466405,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/5 20:16,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493806897315365874,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/5 23:31,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493815016215845534,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/6 19:10,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493829178757620016,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/7 16:45,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493834016075598808,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/7 20:19,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493838876069614924,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/8 09:11,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493844961215808615,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/8 19:51,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493346240572144497,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/11 06:06,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493340999151771687,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/17 10:55,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493605296587144227,07631,5.0,5.0,30g无穷农场盐_鸡蛋,2017/12/20 15:57,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493332597760167004,07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/12/27 15:53,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749300693721724786056,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/1/7 14:04,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493868808272857934,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/1/9 16:45,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493880112777603204,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/1/10 00:52,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493887281007487167,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/1/10 12:06,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493909548133933425,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/1/11 02:24,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493912005540778211,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/1/11 07:16,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493181775431286487,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/1/30 00:15,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493705607796196379,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/3/31 00:35,D,已出货未退款,已提现,非饮料,饼干糕点
DD2017081674930117251074943718,07631,9.0,9.0,55g奥利奥原味芝士饼干,2017/4/13 12:07,D,已出货未退款,已提现,非饮料,饼干糕点
DD2017081674930146426266639605,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/4/14 18:11,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493051218368182701,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/4/28 02:34,D,已出货未退款,已提现,非饮料,饼干糕点
DD2017081674930525383481278353,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/4/28 14:15,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493771528111843506,07631,12.0,12.0,55g奥利奥原味芝士饼干,2017/5/12 19:54,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493115692417971833,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/5/19 06:58,D,已出货未退款,已提现,非饮料,饼干糕点
DD20170816749373313186629781,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/5/19 19:27,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493123030645118604,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/5/20 13:23,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493155465817270609,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/5/25 23:29,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493698495375382415,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/5/26 17:12,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493162686172057941,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/5/27 03:57,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493185346349436913,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/5/30 13:35,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493382640095893694,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/1 20:25,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493204993169199932,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/2 19:39,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493238763107312639,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/8 08:21,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493246489820172177,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/9 14:57,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493258673749451506,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/11 07:50,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493260369772785853,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/6/11 11:01,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493264179333501375,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/11 18:01,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493280931226038286,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/6/14 10:48,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493560696872224979,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/6/16 15:48,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493559594418979744,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/6/18 18:11,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493594967543093045,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/6/19 14:11,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493503620475399735,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/19 14:35,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493557895157547258,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/6/22 10:54,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493364941072515702,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/6/27 23:09,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493367468232800728,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/6/28 11:56,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493450479813266641,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/7/8 19:14,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493436467574244105,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/7/23 18:55,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493388287421002616,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/8/24 09:24,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493609950304984213,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/9/17 20:41,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493680049644897247,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/9/28 19:07,D,已出货未退款,已提现,非饮料,饼干糕点
DD20170816749300845821233761112,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/9/29 19:50,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493399549358890863,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/10/3 00:28,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493420493764607974,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/10/6 09:12,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493448581296234042,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/10/10 18:01,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493603587564481626,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/10/25 15:32,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493660644728066793,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/10/29 16:14,D,已出货未退款,已提现,非饮料,饼干糕点
DD20170816749367654703173029,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/10/30 10:07,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493804276529493107,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/11/3 11:04,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493720784540306486,07631,9.0,9.0,55g奥利奥原味芝士饼干,2017/11/7 18:07,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493600047686034746,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/11/14 16:50,D,已出货未退款,已提现,非饮料,饼干糕点
DD2017081674930203025607220602,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/11/14 16:54,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493722782168971646,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/11/16 10:46,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493782562165756558,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/12/4 15:56,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493799987780417864,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/12/5 15:09,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493802970961471437,07631,4.5,4.5,55g奥利奥原味芝士饼干,2017/12/5 19:03,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493816857076926995,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/12/6 21:11,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493892649976588353,07631,8.0,8.0,55g奥利奥原味芝士饼干,2017/12/10 16:27,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493917576778542144,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/12/11 16:27,D,已出货未退款,已提现,非饮料,饼干糕点
DD20170816749337770507565386,07631,4.0,4.0,55g奥利奥原味芝士饼干,2017/12/30 19:42,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493683390472048862,07631,3.0,3.0,250ml维他柠檬茶,2017/1/2 20:53,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493850845095111103,07631,3.0,3.0,250ml维他柠檬茶,2017/1/8 22:01,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493863422277351776,07631,3.0,3.0,250ml维他柠檬茶,2017/1/9 13:09,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493865714230326477,07631,3.0,3.0,250ml维他柠檬茶,2017/1/9 14:38,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493877572381812332,07631,9.0,9.0,250ml维他柠檬茶,2017/1/9 23:14,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493912321070612195,07631,3.0,3.0,250ml维他柠檬茶,2017/1/11 07:33,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493538889657033856,07631,3.0,3.0,250ml维他柠檬茶,2017/3/30 21:14,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493515440045906548,07631,3.0,3.0,250ml维他柠檬茶,2017/3/31 14:09,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930150613511584658,07631,12.0,12.0,250ml维他柠檬茶,2017/4/15 05:01,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493881824590207413,07631,3.0,3.0,250ml维他柠檬茶,2017/4/17 16:01,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930395594190293991,07631,9.0,9.0,250ml维他柠檬茶,2017/4/23 16:22,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930427650983256283,07631,6.0,6.0,250ml维他柠檬茶,2017/4/25 05:13,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493840227929248237,07631,3.0,3.0,250ml维他柠檬茶,2017/4/27 13:15,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930506087101939307,07631,6.0,6.0,250ml维他柠檬茶,2017/4/28 00:13,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930511915954521979,07631,6.0,6.0,250ml维他柠檬茶,2017/4/28 02:33,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930548401975935328,07631,3.0,3.0,250ml维他柠檬茶,2017/4/29 08:38,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930572787059684537,07631,3.0,3.0,250ml维他柠檬茶,2017/4/30 10:03,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930633655070428881,07631,3.0,3.0,250ml维他柠檬茶,2017/5/1 23:45,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930699966346689031,07631,3.0,3.0,250ml维他柠檬茶,2017/5/4 07:45,D,已出货未退款,已提现,饮料,茶饮料
DD2017081674930856227588966632,07631,3.0,3.0,250ml维他柠檬茶,2017/5/9 00:06,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493746137163634213,07631,6.0,6.0,250ml维他柠檬茶,2017/5/18 16:34,D,已出货未退款,已提现,饮料,茶饮料
