订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD201708167493610216666560204,04134,3.5,3.5,600ml可口可乐,2017/10/26 10:03,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493498537472380082,04134,3.5,3.5,600ml可口可乐,2017/10/27 18:19,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493757122642332692,04134,3.0,3.0,600ml可口可乐,2017/10/29 20:44,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493679281959860208,04134,3.5,3.5,600ml可口可乐,2017/10/30 13:11,B,已出货未退款,已提现,饮料,碳酸饮料
DD20170816749300966504156055636,04134,3.5,3.5,600ml可口可乐,2017/11/13 13:30,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493639523970066388,04134,3.5,3.5,600ml可口可乐,2017/11/14 11:32,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493890838762789872,04134,3.5,3.5,600ml可口可乐,2017/11/14 19:50,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493204051011910227,04134,3.0,3.0,600ml可口可乐,2017/11/15 12:14,B,已出货未退款,已提现,饮料,碳酸饮料
DD2017081674930488783370236289,04134,3.5,3.5,600ml可口可乐,2017/11/15 16:21,B,已出货未退款,已提现,饮料,碳酸饮料
DD20170816749382990997139354,04134,14.0,14.0,600ml可口可乐,2017/11/18 20:58,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493787308756784022,04134,3.5,3.5,600ml可口可乐,2017/11/20 16:31,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493725339859327678,04134,3.5,3.5,600ml可口可乐,2017/11/20 18:56,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493730778877448852,04134,3.5,3.5,600ml可口可乐,2017/12/1 07:40,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493735527125213375,04134,3.5,3.5,600ml可口可乐,2017/12/1 15:41,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493756812648766802,04134,3.0,3.0,600ml可口可乐,2017/12/2 21:41,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493764375407220924,04134,3.5,3.5,600ml可口可乐,2017/12/3 15:06,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493768193719628014,04134,3.5,3.5,600ml可口可乐,2017/12/3 19:29,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493742413252108261,04134,3.5,3.5,600ml可口可乐,2017/12/4 15:44,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493805841963628429,04134,3.5,3.5,600ml可口可乐,2017/12/5 21:32,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493651557211486639,04134,3.5,3.5,600ml可口可乐,2017/12/9 19:05,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493315084852634023,04134,3.0,3.0,600ml可口可乐,2017/12/10 12:25,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493345731074238719,04134,3.5,3.5,600ml可口可乐,2017/12/12 08:56,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493611276674191716,04134,3.5,3.5,600ml可口可乐,2017/12/18 22:29,B,已出货未退款,已提现,饮料,碳酸饮料
DD2017081016294251D0FA5D314F1,04134,4.5,4.5,营养快线,2017/1/1 09:41,B,已出货未退款,已提现,饮料,乳制品
DD2017052614041478A37F9CF8B31,04134,4.0,4.0,营养快线,2017/1/3 16:17,B,已出货未退款,已提现,饮料,乳制品
DD2017083112062385D2D8508EAB4,04134,4.0,4.0,营养快线,2017/1/6 17:40,B,已出货未退款,已提现,饮料,乳制品
DD2017081704342066562C6C8E3F7,04134,5.0,5.0,营养快线,2017/1/8 21:24,B,已出货未退款,已提现,饮料,乳制品
DD20170602173537865F1D4A590B1,04134,4.5,4.5,营养快线,2017/1/9 17:41,B,已出货未退款,已提现,饮料,乳制品
DD201708181221506390E27D88420,04134,5.0,5.0,营养快线,2017/1/9 23:37,B,已出货未退款,已提现,饮料,乳制品
DD2017081815322715A8F3A0EC3C7,04134,5.0,5.0,营养快线,2017/1/10 09:45,B,已出货未退款,已提现,饮料,乳制品
DD20170527094422465B9B66CBEBE,04134,4.0,4.0,营养快线,2017/1/10 21:29,B,已出货未退款,已提现,饮料,乳制品
DD2017060402202424752F38E6048,04134,4.0,4.0,营养快线,2017/1/10 22:18,B,已出货未退款,已提现,饮料,乳制品
DD2017060408175111C3180906916,04134,4.0,4.0,营养快线,2017/1/11 02:38,B,已出货未退款,已提现,饮料,乳制品
DD20170831100701890E935DB0560,04134,4.0,4.0,营养快线,2017/1/11 17:35,B,已出货未退款,已提现,饮料,乳制品
DD2017060217445799F5415777E63,04134,4.0,4.0,营养快线,2017/1/31 23:18,B,已出货未退款,已提现,饮料,乳制品
DD2017053012170165B8D2AA8C0C2,04134,4.0,4.0,营养快线,2017/2/2 09:02,B,已出货未退款,已提现,饮料,乳制品
DD2017053010174814B021579FB2A,04134,4.0,4.0,营养快线,2017/2/2 10:54,B,已出货未退款,已提现,饮料,乳制品
DD2017061201065494F15CAEC9557,04134,4.0,4.0,营养快线,2017/2/3 11:41,B,已出货未退款,已提现,饮料,乳制品
DD20170529100652530168AF01591,04134,4.0,4.0,营养快线,2017/2/4 08:12,B,已出货未退款,已提现,饮料,乳制品
DD2017061123191935072AE8A53C0,04134,4.0,4.0,营养快线,2017/2/4 08:57,B,已出货未退款,已提现,饮料,乳制品
DD20170526211205836E97D845927,04134,4.0,4.0,营养快线,2017/2/5 12:41,B,已出货未退款,已提现,饮料,乳制品
DD20170524114928895D2384B31D7,04134,4.0,4.0,营养快线,2017/2/9 10:25,B,已出货未退款,已提现,饮料,乳制品
DD2017052401172463668387BCCC0,04134,4.0,4.0,营养快线,2017/2/9 15:34,B,已出货未退款,已提现,饮料,乳制品
DD2017051118070582446049270F5,04134,4.0,4.0,营养快线,2017/2/13 13:41,B,已出货未退款,已提现,饮料,乳制品
DD20170718144911304FD4FE5B04A,04134,4.0,4.0,营养快线,2017/2/20 08:38,B,已出货未退款,已提现,饮料,乳制品
DD2017083109584593449DE026BB9,04134,4.0,4.0,营养快线,2017/2/23 13:55,B,已出货未退款,已提现,饮料,乳制品
DD201706100754451052B89168E68,04134,4.0,4.0,营养快线,2017/2/24 16:07,B,已出货未退款,已提现,饮料,乳制品
DD201705121043056389AB7C23F40,04134,4.0,4.0,营养快线,2017/2/27 15:57,B,已出货未退款,已提现,饮料,乳制品
DD20170609213320504989E806F6E,04134,4.0,4.0,营养快线,2017/3/28 20:28,B,已出货未退款,已提现,饮料,乳制品
DD20170609205105747EC131EB950,04134,4.0,4.0,营养快线,2017/3/28 20:32,B,已出货未退款,已提现,饮料,乳制品
DD201705061319019515E95E81532,04134,4.0,4.0,营养快线,2017/3/28 21:18,B,已出货未退款,已提现,饮料,乳制品
DD2017080920560365D3506EF14BA,04134,4.0,4.0,营养快线,2017/3/29 09:54,B,已出货未退款,已提现,饮料,乳制品
DD201708092136094051A068E83BF,04134,4.5,4.5,营养快线,2017/3/29 13:01,B,已出货未退款,已提现,饮料,乳制品
DD2017042923482382D1E5DA2BA11,04134,4.0,4.0,营养快线,2017/3/29 14:41,B,已出货未退款,已提现,饮料,乳制品
DD2017052616234173EFE9AE7F461,04134,4.0,4.0,营养快线,2017/3/29 19:58,B,已出货未退款,已提现,饮料,乳制品
DD2017081019112965726048F7EC3,04134,4.5,4.5,营养快线,2017/3/29 20:10,B,已出货未退款,已提现,饮料,乳制品
DD201705262223113150F6C69FA40,04134,4.0,4.0,营养快线,2017/3/30 13:24,B,已出货未退款,已提现,饮料,乳制品
DD2017060503272389D7AEBEA1CC4,04134,4.0,4.0,营养快线,2017/3/30 21:13,B,已出货未退款,已提现,饮料,乳制品
DD201706042304329254B8404532B,04134,4.0,4.0,营养快线,2017/3/30 21:16,B,已出货未退款,已提现,饮料,乳制品
DD201708112045232270BE39E10FD,04134,5.0,5.0,营养快线,2017/3/31 02:44,B,已出货未退款,已提现,饮料,乳制品
DD2017081815062477D7C71BDC9F7,04134,5.0,5.0,营养快线,2017/4/4 13:10,B,已出货未退款,已提现,饮料,乳制品
DD2017080914044190C5EFA3E4EF5,04134,5.0,5.0,营养快线,2017/4/11 17:34,B,已出货未退款,已提现,饮料,乳制品
DD2017081715270610B7FF99D9BF5,04134,4.5,4.5,营养快线,2017/4/11 22:33,B,已出货未退款,已提现,饮料,乳制品
DD201708041944079442B9CC9B0F0,04134,5.0,5.0,营养快线,2017/4/13 10:12,B,已出货未退款,已提现,饮料,乳制品
DD20170806100326169F8C6A91AAC,04134,4.0,4.0,营养快线,2017/4/16 16:53,B,已出货未退款,已提现,饮料,乳制品
DD20170818150819642309646C9C5,04134,5.0,5.0,营养快线,2017/4/17 08:29,B,已出货未退款,已提现,饮料,乳制品
DD20170818151018798126D6A168A,04134,5.0,5.0,营养快线,2017/4/17 15:27,B,已出货未退款,已提现,饮料,乳制品
DD2017081414265594CCADDC6ED17,04134,5.0,5.0,营养快线,2017/4/18 11:44,B,已出货未退款,已提现,饮料,乳制品
DD20170712193445357FAD837672A,04134,4.0,4.0,营养快线,2017/4/20 19:10,B,已出货未退款,已提现,饮料,乳制品
DD20170719064007839567B4CF717,04134,4.0,4.0,营养快线,2017/4/22 14:56,B,已出货未退款,已提现,饮料,乳制品
DD2017081714280313C9699EE3E65,04134,5.0,5.0,营养快线,2017/4/22 20:07,B,已出货未退款,已提现,饮料,乳制品
DD201708167493949030966249824,04134,4.0,4.0,营养快线,2017/4/23 13:46,B,已出货未退款,已提现,饮料,乳制品
DD20170719120644474A78F6B386E,04134,4.0,4.0,营养快线,2017/4/25 22:18,B,已出货未退款,已提现,饮料,乳制品
DD2017080907395595396DF440F26,04134,4.0,4.0,营养快线,2017/4/27 08:29,B,已出货未退款,已提现,饮料,乳制品
DD2017081708203082E71A4431A4A,04134,5.0,5.0,营养快线,2017/4/29 17:35,B,已出货未退款,已提现,饮料,乳制品
DD201708167493962199650823395,04134,4.0,4.0,营养快线,2017/4/29 18:23,B,已出货未退款,已提现,饮料,乳制品
DD2017080609241896E5DC1DDADE3,04134,4.5,4.5,营养快线,2017/4/30 16:54,B,已出货未退款,已提现,饮料,乳制品
DD2017071923053955F89CDF880A1,04134,4.0,4.0,营养快线,2017/5/7 18:07,B,已出货未退款,已提现,饮料,乳制品
DD2017081416184258DC63A976875,04134,5.0,5.0,营养快线,2017/5/8 00:07,B,已出货未退款,已提现,饮料,乳制品
DD201708141538073626811A4072C,04134,5.0,5.0,营养快线,2017/5/9 13:24,B,已出货未退款,已提现,饮料,乳制品
DD201708167493968786962290562,04134,4.0,4.0,营养快线,2017/5/12 16:29,B,已出货未退款,已提现,饮料,乳制品
DD201708132116583270CEB49EACC,04134,4.5,4.5,营养快线,2017/5/13 16:21,B,已出货未退款,已提现,饮料,乳制品
DD201707201801241826396224B6C,04134,4.0,4.0,营养快线,2017/5/19 12:15,B,已出货未退款,已提现,饮料,乳制品
DD201708120833347055D43AA2B36,04134,5.0,5.0,营养快线,2017/5/20 18:01,B,已出货未退款,已提现,饮料,乳制品
DD2017081203030242E474C539B7C,04134,4.5,4.5,营养快线,2017/5/23 07:34,B,已出货未退款,已提现,饮料,乳制品
DD201708111638514492B5A33F468,04134,4.5,4.5,营养快线,2017/5/26 19:36,B,已出货未退款,已提现,饮料,乳制品
DD201708111559416259ABFB11DD1,04134,4.5,4.5,营养快线,2017/5/27 18:34,B,已出货未退款,已提现,饮料,乳制品
DD20170811150741559D7C795687E,04134,5.0,5.0,营养快线,2017/5/29 13:06,B,已出货未退款,已提现,饮料,乳制品
DD20170811145724978787252A471,04134,5.0,5.0,营养快线,2017/5/29 21:15,B,已出货未退款,已提现,饮料,乳制品
DD20170811120544465DB9EA046A8,04134,5.0,5.0,营养快线,2017/5/30 11:59,B,已出货未退款,已提现,饮料,乳制品
DD201708167493994968331744455,04134,4.0,4.0,营养快线,2017/6/1 12:11,B,已出货未退款,已提现,饮料,乳制品
DD201708071110141476A1BB587D2,04134,4.0,4.0,营养快线,2017/6/1 21:39,B,已出货未退款,已提现,饮料,乳制品
DD201708071100512497D139E19C1,04134,4.0,4.0,营养快线,2017/6/1 21:42,B,已出货未退款,已提现,饮料,乳制品
DD20170523135815851CB1166AC71,04134,4.0,4.0,营养快线,2017/6/1 22:42,B,已出货未退款,已提现,饮料,乳制品
DD201708167493998000324742955,04134,4.5,4.5,营养快线,2017/6/2 12:28,B,已出货未退款,已提现,饮料,乳制品
DD201708167493998528462355099,04134,4.5,4.5,营养快线,2017/6/2 17:15,B,已出货未退款,已提现,饮料,乳制品
DD2017031111484457FAE9CADBFF1,04134,4.0,4.0,营养快线,2017/6/4 08:01,B,已出货未退款,已提现,饮料,乳制品
DD2017080423252513833ADAE058E,04134,5.0,5.0,营养快线,2017/6/4 08:14,B,已出货未退款,已提现,饮料,乳制品
DD20170810001651580C5D82FFC13,04134,4.5,4.5,营养快线,2017/6/4 17:52,B,已出货未退款,已提现,饮料,乳制品
DD20170525163052402C4F2EFB54F,04134,4.0,4.0,营养快线,2017/6/5 18:18,B,已出货未退款,已提现,饮料,乳制品
DD2017080421471484A34AE44027F,04134,5.0,5.0,营养快线,2017/6/5 19:24,B,已出货未退款,已提现,饮料,乳制品
DD2017080920174531A076DC2AB7D,04134,4.0,4.0,营养快线,2017/6/5 21:35,B,已出货未退款,已提现,饮料,乳制品
DD2017072412130231F9E923A1747,04134,4.0,4.0,营养快线,2017/6/5 22:21,B,已出货未退款,已提现,饮料,乳制品
DD2017032020565088B9E4D8441EE,04134,4.0,4.0,营养快线,2017/6/6 14:07,B,已出货未退款,已提现,饮料,乳制品
DD2017072416415163C3984312185,04134,4.0,4.0,营养快线,2017/6/7 12:07,B,已出货未退款,已提现,饮料,乳制品
DD20170804204912485BD968E9748,04134,4.5,4.5,营养快线,2017/6/7 16:49,B,已出货未退款,已提现,饮料,乳制品
DD2017080420485397247C285E259,04134,4.5,4.5,营养快线,2017/6/7 20:35,B,已出货未退款,已提现,饮料,乳制品
DD2017080420464826F260F874D78,04134,5.0,5.0,营养快线,2017/6/7 22:33,B,已出货未退款,已提现,饮料,乳制品
DD201708052339534740ACADE4BA7,04134,5.0,5.0,营养快线,2017/6/8 16:10,B,已出货未退款,已提现,饮料,乳制品
DD20170809120046503AC4A9FD57C,04134,5.0,5.0,营养快线,2017/6/10 18:04,B,已出货未退款,已提现,饮料,乳制品
DD2017040315554698EC00AF2DC2A,04134,4.0,4.0,营养快线,2017/6/11 00:00,B,已出货未退款,已提现,饮料,乳制品
DD2017040404353028D699F8B4B51,04134,4.0,4.0,营养快线,2017/6/11 13:31,B,已出货未退款,已提现,饮料,乳制品
DD201704081249536030DAB454FDC,04134,4.5,4.5,营养快线,2017/6/12 10:18,B,已出货未退款,已提现,饮料,乳制品
DD2017072515202010F968AA733BD,04134,4.0,4.0,营养快线,2017/6/13 11:06,B,已出货未退款,已提现,饮料,乳制品
DD2017041811570991F2E34FA5415,04134,4.0,4.0,营养快线,2017/6/20 12:46,B,已出货未退款,已提现,饮料,乳制品
DD20170418163401746B434284D03,04134,4.5,4.5,营养快线,2017/6/20 15:47,B,已出货未退款,已提现,饮料,乳制品
DD20170726153511735F29CBDC5E6,04134,4.0,4.0,营养快线,2017/6/21 02:49,B,已出货未退款,已提现,饮料,乳制品
DD201704190809502533B41714B01,04134,4.0,4.0,营养快线,2017/6/21 09:54,B,已出货未退款,已提现,饮料,乳制品
DD20170419124309358B51BB90BAF,04134,4.5,4.5,营养快线,2017/6/21 12:24,B,已出货未退款,已提现,饮料,乳制品
DD2017041912433352DA694A1DB0D,04134,4.5,4.5,营养快线,2017/6/21 12:28,B,已出货未退款,已提现,饮料,乳制品
DD20170804161805160D4E19B341C,04134,4.5,4.5,营养快线,2017/6/21 16:38,B,已出货未退款,已提现,饮料,乳制品
DD2017041918404089CAD654205D6,04134,4.5,4.5,营养快线,2017/6/21 21:46,B,已出货未退款,已提现,饮料,乳制品
DD2017072620190814D19B3168F5F,04134,4.0,4.0,营养快线,2017/6/22 09:23,B,已出货未退款,已提现,饮料,乳制品
DD20170419222222116C453CF89D3,04134,4.0,4.0,营养快线,2017/6/22 10:09,B,已出货未退款,已提现,饮料,乳制品
DD2017042007524855AD5E3ABFD92,04134,4.0,4.0,营养快线,2017/6/22 17:38,B,已出货未退款,已提现,饮料,乳制品
DD2017080813243219F92D5CFADC1,04134,4.0,4.0,营养快线,2017/6/23 16:57,B,已出货未退款,已提现,饮料,乳制品
DD20170808100151254C64100913E,04134,5.0,5.0,营养快线,2017/6/24 14:32,B,已出货未退款,已提现,饮料,乳制品
DD2017080807543115990DF13051E,04134,5.0,5.0,营养快线,2017/6/24 16:27,B,已出货未退款,已提现,饮料,乳制品
DD201705240450233041A2871F7FC,04134,4.0,4.0,营养快线,2017/6/26 16:05,B,已出货未退款,已提现,饮料,乳制品
DD2017052122370478EBEBF80B995,04134,4.0,4.0,营养快线,2017/6/27 16:15,B,已出货未退款,已提现,饮料,乳制品
DD2017080720350029EDA055AAAA6,04134,5.0,5.0,营养快线,2017/6/28 09:35,B,已出货未退款,已提现,饮料,乳制品
DD2017080518140547D20D102DEAA,04134,5.0,5.0,营养快线,2017/6/30 08:15,B,已出货未退款,已提现,饮料,乳制品
DD2017080518130315B997176CA0A,04134,4.5,4.5,营养快线,2017/6/30 08:45,B,已出货未退款,已提现,饮料,乳制品
DD2017071122525594A74996898E8,04134,4.0,4.0,营养快线,2017/7/20 17:35,B,已出货未退款,已提现,饮料,乳制品
DD2017071307355037C8DEF587FDB,04134,4.0,4.0,营养快线,2017/7/20 19:33,B,已出货未退款,已提现,饮料,乳制品
DD20170714155803219AAC01365A0,04134,4.0,4.0,营养快线,2017/7/27 08:21,B,已出货未退款,已提现,饮料,乳制品
DD20170728192413404231984EE90,04134,4.0,4.0,营养快线,2017/7/30 11:52,B,已出货未退款,已提现,饮料,乳制品
DD20170810185224444C63678C111,04134,4.5,4.5,营养快线,2017/7/30 16:52,B,已出货未退款,已提现,饮料,乳制品
DD201707181153429723C0DFBAB23,04134,4.0,4.0,营养快线,2017/7/30 20:24,B,已出货未退款,已提现,饮料,乳制品
DD2017062312070522B0C1C9A7372,04134,4.0,4.0,营养快线,2017/7/31 14:54,B,已出货未退款,已提现,饮料,乳制品
DD201708167493693911028023008,04134,4.0,4.0,营养快线,2017/7/31 15:20,B,已出货未退款,已提现,饮料,乳制品
DD2017081710283547AA1A8BEC5B5,04134,5.0,5.0,营养快线,2017/7/31 15:59,B,已出货未退款,已提现,饮料,乳制品
DD2017080216381817933D7083B78,04134,5.0,5.0,营养快线,2017/7/31 18:01,B,已出货未退款,已提现,饮料,乳制品
DD2017061714263261881C948EA50,04134,4.0,4.0,营养快线,2017/7/31 19:04,B,已出货未退款,已提现,饮料,乳制品
DD2017081808380549899B7F7028D,04134,4.5,4.5,营养快线,2017/8/2 18:23,B,已出货未退款,已提现,饮料,乳制品
DD201708101147367715CB54545D9,04134,4.5,4.5,营养快线,2017/8/4 09:24,B,已出货未退款,已提现,饮料,乳制品
DD201708171951439521AC4E1E5E0,04134,4.5,4.5,营养快线,2017/8/5 20:12,B,已出货未退款,已提现,饮料,乳制品
DD201705302219204308FF1A9C697,04134,4.0,4.0,营养快线,2017/8/5 21:06,B,已出货未退款,已提现,饮料,乳制品
DD201708072246156591FC7BABBAC,04134,5.0,5.0,营养快线,2017/8/6 17:02,B,已出货未退款,已提现,饮料,乳制品
DD20170622180956106106EDA3454,04134,4.0,4.0,营养快线,2017/8/7 13:26,B,已出货未退款,已提现,饮料,乳制品
DD20170810145437265FEED591954,04134,4.0,4.0,营养快线,2017/8/8 12:43,B,已出货未退款,已提现,饮料,乳制品
DD20170811143435348DAC62BC40F,04134,4.5,4.5,营养快线,2017/8/8 15:10,B,已出货未退款,已提现,饮料,乳制品
DD20170810121801396CC7A57AAC9,04134,4.5,4.5,营养快线,2017/8/9 11:07,B,已出货未退款,已提现,饮料,乳制品
DD2017081116035344C3B89835083,04134,5.0,5.0,营养快线,2017/8/9 19:16,B,已出货未退款,已提现,饮料,乳制品
DD20170815211111161F9E127BAFB,04134,5.0,5.0,营养快线,2017/8/10 21:38,B,已出货未退款,已提现,饮料,乳制品
DD201708152112281385687C3DABB,04134,4.5,4.5,营养快线,2017/8/12 20:17,B,已出货未退款,已提现,饮料,乳制品
DD2017080721490448F81D0B4DCF4,04134,5.0,5.0,营养快线,2017/8/13 12:09,B,已出货未退款,已提现,饮料,乳制品
DD201708160820096784068DEB0F5,04134,5.0,5.0,营养快线,2017/8/13 13:42,B,已出货未退款,已提现,饮料,乳制品
DD2017071416460911E09FEDEAB86,04134,4.0,4.0,营养快线,2017/8/13 17:41,B,已出货未退款,已提现,饮料,乳制品
DD20170714173853510C27966E55F,04134,4.0,4.0,营养快线,2017/8/13 19:14,B,已出货未退款,已提现,饮料,乳制品
DD201708171931571134791E028AD,04134,5.0,5.0,营养快线,2017/8/14 20:27,B,已出货未退款,已提现,饮料,乳制品
DD2017081719512930CBE1AFA0DFE,04134,5.0,5.0,营养快线,2017/8/16 01:55,B,已出货未退款,已提现,饮料,乳制品
DD20170816749392767395421061,04134,4.5,4.5,营养快线,2017/8/17 14:02,B,已出货未退款,已提现,饮料,乳制品
DD201708171216221425411A177D6,04134,5.0,5.0,营养快线,2017/8/18 14:24,B,已出货未退款,已提现,饮料,乳制品
DD2017060721575311434C9AE7995,04134,4.0,4.0,营养快线,2017/8/18 15:57,B,已出货未退款,已提现,饮料,乳制品
DD201708167493933691459022299,04134,4.5,4.5,营养快线,2017/8/18 16:23,B,已出货未退款,已提现,饮料,乳制品
DD2017070517312190E34BEB58BB6,04134,4.0,4.0,营养快线,2017/8/18 17:22,B,已出货未退款,已提现,饮料,乳制品
DD2017042320222372266DF434093,04134,4.0,4.0,营养快线,2017/8/18 18:04,B,已出货未退款,已提现,饮料,乳制品
DD2017060809211696D0C294F154B,04134,4.0,4.0,营养快线,2017/8/18 18:52,B,已出货未退款,已提现,饮料,乳制品
DD2017080516262726D22FDC1E5E1,04134,5.0,5.0,营养快线,2017/8/19 11:24,B,已出货未退款,已提现,饮料,乳制品
DD2017081112471297BC6BC3EA149,04134,5.0,5.0,营养快线,2017/8/20 09:57,B,已出货未退款,已提现,饮料,乳制品
DD201705031320174250AF067638B,04134,4.0,4.0,营养快线,2017/8/20 13:14,B,已出货未退款,已提现,饮料,乳制品
DD2017082500122375AAD9480ABFA,04134,4.5,4.5,营养快线,2017/8/20 17:48,B,已出货未退款,已提现,饮料,乳制品
DD2017050613024817BC09CCDDB24,04134,4.0,4.0,营养快线,2017/8/21 08:11,B,已出货未退款,已提现,饮料,乳制品
DD20170506130922444320AEADD85,04134,4.0,4.0,营养快线,2017/8/21 08:22,B,已出货未退款,已提现,饮料,乳制品
DD2017051020142827BAAFD5032D3,04134,4.0,4.0,营养快线,2017/8/22 12:05,B,已出货未退款,已提现,饮料,乳制品
DD2017051020154751BFBC4B99AE1,04134,4.0,4.0,营养快线,2017/8/22 12:07,B,已出货未退款,已提现,饮料,乳制品
DD20170512084202805B7584CDD11,04134,4.0,4.0,营养快线,2017/8/22 17:26,B,已出货未退款,已提现,饮料,乳制品
DD2017061001525616B5CB3A45AC4,04134,4.0,4.0,营养快线,2017/8/22 17:47,B,已出货未退款,已提现,饮料,乳制品
DD20170513093533611D43AF4708E,04134,4.0,4.0,营养快线,2017/8/22 23:05,B,已出货未退款,已提现,饮料,乳制品
DD2017051416402083D02E009F231,04134,4.0,4.0,营养快线,2017/8/23 11:31,B,已出货未退款,已提现,饮料,乳制品
DD2017081813533511B663FF4F6E1,04134,5.0,5.0,营养快线,2017/8/23 17:49,B,已出货未退款,已提现,饮料,乳制品
DD2017080807500850DB3A439951D,04134,5.0,5.0,营养快线,2017/8/24 08:30,B,已出货未退款,已提现,饮料,乳制品
DD201708042057255530AEECB8962,04134,5.0,5.0,营养快线,2017/8/24 15:56,B,已出货未退款,已提现,饮料,乳制品
DD2017061015371614118D354640C,04134,4.0,4.0,营养快线,2017/8/24 17:44,B,已出货未退款,已提现,饮料,乳制品
DD20170816194145296854161D1F9,04134,4.5,4.5,营养快线,2017/8/24 20:43,B,已出货未退款,已提现,饮料,乳制品
DD201706101708594270E2B47C2FF,04134,4.0,4.0,营养快线,2017/8/24 22:38,B,已出货未退款,已提现,饮料,乳制品
DD2017061017152218147E64C9397,04134,4.0,4.0,营养快线,2017/8/24 23:07,B,已出货未退款,已提现,饮料,乳制品
DD20170610191400377D7E4966754,04134,4.0,4.0,营养快线,2017/8/25 14:58,B,已出货未退款,已提现,饮料,乳制品
DD2017081814365639171F8BAE795,04134,5.0,5.0,营养快线,2017/8/25 16:18,B,已出货未退款,已提现,饮料,乳制品
DD2017081815065887F770BB6BB14,04134,5.0,5.0,营养快线,2017/8/27 09:40,B,已出货未退款,已提现,饮料,乳制品
DD2017081720282133487BBFD70E8,04134,4.5,4.5,营养快线,2017/8/28 10:29,B,已出货未退款,已提现,饮料,乳制品
DD201708160634512526B29F0EE0C,04134,5.0,5.0,营养快线,2017/8/28 21:14,B,已出货未退款,已提现,饮料,乳制品
DD20170601235835618E05663DCAB,04134,4.0,4.0,营养快线,2017/8/31 17:55,B,已出货未退款,已提现,饮料,乳制品
DD2017083120445373E2C7E191910,04134,4.5,4.5,营养快线,2017/8/31 22:00,B,已出货未退款,已提现,饮料,乳制品
DD201706021744209608A7E5F5747,04134,4.0,4.0,营养快线,2017/8/31 23:18,B,已出货未退款,已提现,饮料,乳制品
DD2017081213464036CDCBA2AC232,04134,5.0,5.0,营养快线,2017/9/1 09:07,B,已出货未退款,已提现,饮料,乳制品
DD2017071921235657BA42C3CA190,04134,4.0,4.0,营养快线,2017/9/3 08:32,B,已出货未退款,已提现,饮料,乳制品
DD20170721191504409E851310094,04134,4.0,4.0,营养快线,2017/9/3 16:12,B,已出货未退款,已提现,饮料,乳制品
DD2017071023132280B6BD27475C3,04134,4.0,4.0,营养快线,2017/9/6 15:33,B,已出货未退款,已提现,饮料,乳制品
DD201708167493990596888941983,04134,4.0,4.0,营养快线,2017/9/6 20:40,B,已出货未退款,已提现,饮料,乳制品
DD2017072120210315CD74EB84492,04134,4.0,4.0,营养快线,2017/9/6 22:01,B,已出货未退款,已提现,饮料,乳制品
DD20170703153557141BB9E5BF4A8,04134,4.0,4.0,营养快线,2017/9/7 07:51,B,已出货未退款,已提现,饮料,乳制品
DD201707031210534753416ECE06E,04134,4.0,4.0,营养快线,2017/9/7 15:38,B,已出货未退款,已提现,饮料,乳制品
DD2017060720080656DAFEBFD41AA,04134,4.0,4.0,营养快线,2017/9/7 17:54,B,已出货未退款,已提现,饮料,乳制品
DD2017081214273646AE19497E8F9,04134,5.0,5.0,营养快线,2017/9/8 10:08,B,已出货未退款,已提现,饮料,乳制品
DD2017071415540570C78C3046E58,04134,4.0,4.0,营养快线,2017/9/8 12:31,B,已出货未退款,已提现,饮料,乳制品
DD2017072419385964FB0205DF33D,04134,4.0,4.0,营养快线,2017/9/8 16:09,B,已出货未退款,已提现,饮料,乳制品
DD2017070218225436CEBE33EA930,04134,4.0,4.0,营养快线,2017/9/10 10:21,B,已出货未退款,已提现,饮料,乳制品
DD201708167493961851840989153,04134,4.0,4.0,营养快线,2017/9/10 22:41,B,已出货未退款,已提现,饮料,乳制品
DD2017061710464536CA89ACB90F8,04134,4.0,4.0,营养快线,2017/9/14 13:48,B,已出货未退款,已提现,饮料,乳制品
DD2017072020003027CBE0A5EF7CC,04134,4.0,4.0,营养快线,2017/9/15 09:17,B,已出货未退款,已提现,饮料,乳制品
DD2017072910444330B641CE7DF02,04134,4.0,4.0,营养快线,2017/9/15 10:35,B,已出货未退款,已提现,饮料,乳制品
