订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD2017061308322377A27C5DDED43,04228,2.0,2.0,鸭翅,2017/9/14 15:08,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082705110478C5B90845E40,04228,2.0,2.0,鸭翅,2017/9/14 20:06,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072619410139E09BAF66B9D,04228,1.5,1.5,鸭翅,2017/9/19 17:09,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017071022250999674F903A294,04228,1.5,1.5,鸭翅,2017/9/24 16:35,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201706272151517656149E18675,04228,1.0,1.0,鸭翅,2017/9/27 17:21,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072014301265A52AC2042C3,04228,1.5,1.5,鸭翅,2017/9/29 12:58,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072709370597AC0E7211E28,04228,2.0,2.0,鸭翅,2017/9/29 16:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072022174633E2ED80FD1C1,04228,1.5,1.5,鸭翅,2017/9/29 17:47,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072020452299BA15B5260AC,04228,1.5,1.5,鸭翅,2017/9/30 19:24,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170429182240324A84E20DFA8,04228,2.0,2.0,鸭翅,2017/10/1 18:35,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072911041917D7DDF5E869A,04228,1.5,1.5,鸭翅,2017/10/3 17:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170506075252550C85BB9025B,04228,2.0,2.0,鸭翅,2017/10/12 12:03,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017050615402995B3FDF7FA0A6,04228,2.0,2.0,鸭翅,2017/10/12 17:39,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017051315325558AECA7F9EF50,04228,2.0,2.0,鸭翅,2017/10/17 15:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707081645537008E6A5554B8,04228,1.5,1.5,鸭翅,2017/10/17 20:15,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017051413463822408B4696343,04228,2.0,2.0,鸭翅,2017/10/18 10:14,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017080400402397108A11E1B59,04228,2.0,2.0,鸭翅,2017/10/19 23:14,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017052000581457031BC3452B8,04228,2.0,2.0,鸭翅,2017/10/21 17:28,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072807481583EC5EBA24F07,04228,1.5,1.5,鸭翅,2017/10/22 15:42,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017073118310156EDDD9E00716,04228,2.0,2.0,鸭翅,2017/10/25 21:22,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170728161504280ED08611DF1,04228,1.5,1.5,鸭翅,2017/10/28 21:28,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017070618591613A7B5E1AE341,04228,1.5,1.5,鸭翅,2017/10/29 14:40,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170528100043955CD88E056D7,04228,2.0,2.0,鸭翅,2017/10/31 21:04,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708310334414906B8E7B71AD,04228,2.0,2.0,鸭翅,2017/11/3 15:50,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707241608596681F37FCE090,04228,2.0,2.0,鸭翅,2017/11/4 19:45,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170718151636160B849728BA5,04228,1.5,1.5,鸭翅,2017/11/5 16:46,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017061702453212E1C26EAC3B5,04228,2.0,2.0,鸭翅,2017/11/7 17:03,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201706261518549977E41D4157B,04228,1.0,1.0,鸭翅,2017/11/7 19:50,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707202220107988F928C82B5,04228,1.5,1.5,鸭翅,2017/11/7 22:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493940224066380194,04228,2.0,2.0,鸭翅,2017/11/8 09:03,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201706231518183956D69865A26,04228,1.0,1.0,鸭翅,2017/11/8 09:39,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082915130230C28B0A2DA8B,04228,2.0,2.0,鸭翅,2017/11/9 15:47,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707281810078535FF48EFDF8,04228,1.5,1.5,鸭翅,2017/11/10 08:59,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170719164808656739080456A,04228,1.5,1.5,鸭翅,2017/11/11 01:25,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017061702282379C6FE9C13382,04228,2.0,2.0,鸭翅,2017/11/11 20:15,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017062510273841F3CE45F2A97,04228,1.0,1.0,鸭翅,2017/11/12 08:58,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017071514580775478CFF474BE,04228,1.5,1.5,鸭翅,2017/11/12 12:14,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493953490066289114,04228,2.0,2.0,鸭翅,2017/11/13 16:59,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707202103284932EEDC89042,04228,1.5,1.5,鸭翅,2017/11/15 00:23,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170706214357140674DD47419,04228,1.5,1.5,鸭翅,2017/11/15 10:05,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170627175159148AC41CA0BF1,04228,1.0,1.0,鸭翅,2017/11/15 16:22,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707241845291070809B6BFE7,04228,1.5,1.5,鸭翅,2017/11/18 14:59,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201706132232265508D482EE3D7,04228,2.0,2.0,鸭翅,2017/11/19 15:45,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170615075248174BF9EB52D14,04228,2.0,2.0,鸭翅,2017/11/19 21:19,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170724163719623D27F8E8C5B,04228,1.5,1.5,鸭翅,2017/11/21 18:55,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170724163532487E9B64BDA08,04228,1.5,1.5,鸭翅,2017/11/21 21:38,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170830105353682C61764C6C1,04228,2.0,2.0,鸭翅,2017/11/24 19:04,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017052918181920EE07902C853,04228,2.0,2.0,鸭翅,2017/12/3 16:57,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170830105424210169DB1085C,04228,2.0,2.0,鸭翅,2017/12/5 19:53,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017070116064818CF2DD118845,04228,1.5,1.5,鸭翅,2017/12/6 10:01,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170602000010903D6C9049348,04228,2.0,2.0,鸭翅,2017/12/8 21:17,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170627215114605A36C9E3466,04228,1.0,1.0,鸭翅,2017/12/10 10:25,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170728134451452233C3984AB,04228,1.5,1.5,鸭翅,2017/12/10 12:59,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170818173035761C54F4589AB,04228,2.0,2.0,鸭翅,2017/12/10 16:01,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201707281338235469A9A40A4F3,04228,2.0,2.0,鸭翅,2017/12/11 09:16,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081820295210F01520ED935,04228,2.0,2.0,鸭翅,2017/12/11 13:30,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170818203007746F778A00A47,04228,2.0,2.0,鸭翅,2017/12/11 14:34,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081820302925B145B56349B,04228,2.0,2.0,鸭翅,2017/12/11 14:35,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081820305037596AA4026A8,04228,2.0,2.0,鸭翅,2017/12/11 14:57,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081914160339FEDDEABBE96,04228,2.0,2.0,鸭翅,2017/12/12 17:41,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493947181177047119,04228,2.0,2.0,鸭翅,2017/12/12 20:21,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493947592890737574,04228,2.0,2.0,鸭翅,2017/12/12 20:25,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493949693703785976,04228,2.0,2.0,鸭翅,2017/12/12 21:20,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493952562168533394,04228,2.0,2.0,鸭翅,2017/12/13 07:21,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493953540971912824,04228,2.0,2.0,鸭翅,2017/12/13 08:02,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493956275733938064,04228,2.0,2.0,鸭翅,2017/12/13 12:20,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493956286564767983,04228,2.0,2.0,鸭翅,2017/12/13 12:22,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493967747578059766,04228,2.0,2.0,鸭翅,2017/12/14 03:25,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082010425354436A17559B4,04228,2.0,2.0,鸭翅,2017/12/14 11:13,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170820110811372348AB992CA,04228,2.0,2.0,鸭翅,2017/12/14 13:16,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082011225964F279751A559,04228,2.0,2.0,鸭翅,2017/12/14 13:24,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749397200520696903,04228,2.0,2.0,鸭翅,2017/12/14 13:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749397277360976437,04228,2.0,2.0,鸭翅,2017/12/14 14:54,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493973520436732615,04228,2.0,2.0,鸭翅,2017/12/14 16:18,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493973618685150332,04228,2.0,2.0,鸭翅,2017/12/14 16:19,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493982664852694239,04228,2.0,2.0,鸭翅,2017/12/15 15:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493983208854078661,04228,2.0,2.0,鸭翅,2017/12/15 15:54,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493985431463287496,04228,2.0,2.0,鸭翅,2017/12/15 18:37,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082116372285DDED0DC900A,04228,2.0,2.0,鸭翅,2017/12/16 10:32,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017062301145788E9AAFB75295,04228,1.0,1.0,鸭翅,2017/12/16 19:59,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201703281455238849CA29EBD9B,04228,2.0,2.0,鸭翅,2017/12/17 01:09,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170402143753488B259F404CB,04228,2.0,2.0,鸭翅,2017/12/17 07:23,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170410165347993C168026A9C,04228,2.0,2.0,鸭翅,2017/12/17 11:20,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170823165734273403803FA94,04228,2.0,2.0,鸭翅,2017/12/18 19:26,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170426085414607B1EADBED6B,04228,2.0,2.0,鸭翅,2017/12/18 21:29,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170824181506340F31C44BBD6,04228,2.0,2.0,鸭翅,2017/12/19 17:16,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082418222525F4F26241A8A,04228,2.0,2.0,鸭翅,2017/12/19 17:18,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017050600532517E7E53D2D47D,04228,2.0,2.0,鸭翅,2017/12/21 01:34,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072807365097A32AA15D8E6,04228,1.5,1.5,鸭翅,2017/12/21 11:37,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017050900045375468EB9A4D01,04228,2.0,2.0,鸭翅,2017/12/21 21:56,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201705090008381655AEE1A75EB,04228,2.0,2.0,鸭翅,2017/12/21 22:09,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017050900085369C1DF6ADB219,04228,2.0,2.0,鸭翅,2017/12/21 22:10,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072608060268B3C26934CFB,04228,1.5,1.5,鸭翅,2017/12/23 12:09,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017061702450122936D56A3589,04228,2.0,2.0,鸭翅,2017/12/24 22:44,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170611174608537519EB204AD,04228,1.5,1.5,鸭翅,2017/12/27 09:49,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017052618190436A40BCFE0D39,04228,2.0,2.0,鸭翅,2017/12/27 17:13,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017082820314686B2E5B8114F9,04228,2.0,2.0,鸭翅,2017/12/27 20:34,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170829075429133D910104366,04228,2.0,2.0,鸭翅,2017/12/28 22:21,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170728162102254E8547157B9,04228,1.5,1.5,鸭翅,2017/12/29 17:47,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072816153560DE2DC51E3FB,04228,1.5,1.5,鸭翅,2017/12/30 15:27,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170831033007427A27F1BF264,04228,2.0,2.0,鸭翅,2017/12/31 15:50,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493558227982113477,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/2/18 19:37,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493660275503191096,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/3/29 15:55,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493675357058645483,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/3/30 09:00,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749300337271320936016,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/4/4 00:29,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749300882522551920628,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/4/9 16:25,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493887978012732118,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/4/14 16:47,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493884593875096583,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/4/16 11:38,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930171966926480441,04228,16.0,16.0,85g统一老坛酸菜牛肉面,2017/4/16 15:13,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493021091701291481,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/17 14:28,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930360268354595513,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/22 19:58,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493036761376306964,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/23 00:09,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493349417446171472,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/4/28 01:31,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930547896891441245,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/29 07:54,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493830099922532243,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/30 15:23,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930598278687133911,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/5/1 00:02,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930656319558165285,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/2 18:52,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930683985729336551,04228,12.0,12.0,85g统一老坛酸菜牛肉面,2017/5/3 16:42,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493113119245263192,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/5/17 20:56,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493128113703251726,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/21 16:31,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493135536189166113,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/22 22:21,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493714516633322074,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/23 19:20,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493700165956493725,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/26 14:48,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493699938324628184,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/26 15:18,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493162675250159072,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/5/27 03:55,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493186065306675754,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/5/30 16:03,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493196248753718193,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/1 15:32,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493201062565220685,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/2 08:29,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493387775402978998,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/4 18:24,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493460494811944716,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/6/5 17:03,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493240084411984332,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/8 14:38,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493246325704125519,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/9 14:17,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493645994023601242,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/12 10:22,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493506208852760492,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/6/12 19:32,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493451916731393039,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/6/16 21:20,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493319429024409462,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/20 13:32,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493325666993200621,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/21 10:07,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493332537704180044,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/22 10:58,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493333579594351167,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/6/22 15:26,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493339191812446421,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/23 13:10,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493348276182538492,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/6/25 03:17,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493466588584434319,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/30 16:33,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493444425018725568,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/3 21:48,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749344149898772196,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/4 20:07,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493452025960082831,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/7 19:58,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493437126692504403,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/23 16:09,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493275866834944628,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/24 11:23,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493893559732758635,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/25 12:33,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493435294310121695,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/7/25 12:59,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493683509060928364,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/7/27 16:30,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493305465493431772,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/8/5 08:41,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493650630573831622,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/8/24 17:06,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930695669681991972,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/6 15:34,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493881532536274011,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/9/6 16:34,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493728228285642387,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/9 12:06,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493784064048735778,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/12 22:11,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749378546643178172,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/9/14 12:55,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493589836361956015,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/15 09:27,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493848028173975518,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/16 14:48,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493672804423212922,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/9/17 16:38,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493746842961111505,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/17 18:38,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493198929673648631,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/19 12:04,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493739869790815551,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/20 14:20,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493899679390530881,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/24 14:13,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493700600865807269,04228,11.0,11.0,85g统一老坛酸菜牛肉面,2017/9/28 17:36,C,已出货未退款,已提现,非饮料,方便速食
DD2017081674930572372958666416,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/29 18:55,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493399669869779261,04228,4.0,4.0,85g统一老坛酸菜牛肉面,2017/10/3 01:33,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749340480295489515,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/3 20:20,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493411494833627777,04228,11.0,11.0,85g统一老坛酸菜牛肉面,2017/10/4 19:34,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493833854501514802,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/6 23:35,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493444025134062584,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/10 05:07,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493457312981602405,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/11 12:54,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493465255160547726,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/10/12 04:29,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493486426445161922,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/13 21:34,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493486940836121421,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/13 22:09,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493490320770338487,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/14 08:41,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493538696102631101,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/19 01:04,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493540339305348431,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/19 10:37,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493578344097838269,04228,8.0,8.0,85g统一老坛酸菜牛肉面,2017/10/22 14:29,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493586988319677087,04228,10.0,10.0,85g统一老坛酸菜牛肉面,2017/10/23 17:52,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493596183436207915,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/24 19:51,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493495028686928805,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/10/26 17:50,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493683930412782408,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/30 17:01,C,已出货未退款,已提现,非饮料,方便速食
DD20170816749370840566278191,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/10/31 08:55,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493603505705398449,04228,4.5,4.5,85g统一老坛酸菜牛肉面,2017/11/4 09:21,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493255822254440022,04228,5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/6 10:22,C,已出货未退款,已提现,非饮料,方便速食
DD201708167493597123638896033,04228,5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/8 17:13,C,已出货未退款,已提现,非饮料,方便速食
